layer,Cota,Cota_MDE_R,Dif_MDE_Ra,UnidadPaisaje
Puntos IGN,1.4,1.24982,-0.15,Humedales de la planicie deltaica superior
Puntos IGN,1.9,1.70454,-0.195,Humedales de la planicie deltaica superior
Puntos IGN,1.9,1.63726,-0.263,Humedales de la planicie deltaica superior
Puntos IGN,1.9,1.58377,-0.316,Humedales de la planicie deltaica superior
Puntos IGN,1.7,1.46686,-0.233,Humedales de la planicie deltaica superior
Puntos IGN,1.6,1.46603,-0.134,Humedales de la planicie deltaica superior
Puntos IGN,2.4,1.2497,-1.15,Humedales de la planicie deltaica superior
Puntos IGN,2.4,0.93953,-1.46,Humedales de la planicie deltaica superior
Puntos IGN,1.5,1.02163,-0.478,Humedales de la planicie deltaica superior
Puntos IGN,1.9,2.05329,0.153,Humedales del Delta frontal
Puntos IGN,1.1,1.7132,0.613,Humedales del Delta frontal
Puntos IGN,1.4,1.90292,0.503,Humedales del Delta frontal
Puntos IGN,1.4,2.05168,0.652,Humedales del Delta frontal
Puntos IGN,1.9,2.21597,0.316,Humedales del Delta frontal
Puntos IGN,1.3,1.99185,0.692,Humedales del Delta frontal
Puntos IGN,1.4,2.02735,0.627,Humedales del Delta frontal
Puntos IGN,1.5,2.13,0.63,Humedales del Delta frontal
Puntos IGN,1.8,2.44602,0.646,Humedales del Delta frontal
Puntos IGN,1.2,2.32946,1.129,Humedales del Delta frontal
Puntos IGN,1.6,2.01171,0.412,Humedales del Delta frontal
Puntos IGN,1.3,2.09812,0.798,Humedales del Delta frontal
Puntos IGN,1.5,1.76637,0.266,Humedales del Delta frontal
Puntos IGN,2.2,2.04203,-0.158,Humedales del Delta frontal
Puntos IGN,2.1,1.97389,-0.126,Humedales del Delta frontal
Puntos IGN,1.7,1.66762,-0.032,Humedales del Delta frontal
Puntos IGN,1.4,1.77928,0.379,Humedales del Delta frontal
Puntos IGN,1.55,1.75081,0.201,Humedales del Delta frontal
Puntos IGN,1.5,1.75708,0.257,Humedales del Delta frontal
Puntos IGN,1.11,1.69387,0.584,Humedales del Delta frontal
Puntos IGN,1.4,2.01489,0.615,Humedales del Delta frontal
Puntos IGN,1.4,2.19129,0.791,Humedales del Delta frontal
Puntos IGN,1.7,1.75342,0.053,Humedales del Delta frontal
Puntos IGN,1.2,1.29012,0.09,Humedales del Delta frontal
Puntos IGN,1.6,1.53302,-0.067,Humedales del Delta frontal
Puntos IGN,2,2.01726,0.017,Humedales del Delta frontal
Puntos IGN,1.3,2.21398,0.914,Humedales del Delta frontal
Puntos IGN,1.3,2.13475,0.835,Humedales del Delta frontal
Puntos IGN,1.1,1.7132,0.613,Humedales del Delta frontal
Puntos IGN,1.4,2.06345,0.663,Humedales del Delta frontal
Puntos IGN,1,1.50765,0.508,Humedales de la planicie deltaica superior
Puntos IGN,1.6,1.85615,0.256,Humedales de la planicie deltaica superior
Puntos IGN,1.7,2.2042,0.504,Humedales del Delta frontal
Puntos IGN,1.1,1.58603,0.486,Humedales de la planicie deltaica superior
Puntos IGN,1,1.67568,0.676,Humedales de la planicie deltaica superior
Puntos IGN,2.2,2.29595,0.096,Humedales del Delta frontal
Puntos IGN,2.17,2.65461,0.485,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,0.7,1.68396,0.984,Humedales de Crestas de Playa
Puntos IGN,1.8,2.29562,0.496,Humedales de Crestas de Playa
Puntos IGN,6.9,3.82103,-3.079,Humedales de los relieves de Ibicuy
Puntos IGN,7.2,3.28634,-3.914,Humedales de los relieves de Ibicuy
Puntos IGN,3.9,2.51304,-1.387,Humedales de los relieves de Ibicuy
Puntos IGN,1,2.19793,1.198,Humedales de los relieves de Ibicuy
Puntos IGN,4.9,2.45005,-2.45,Humedales de los relieves de Ibicuy
Puntos IGN,2.4,3.68314,1.283,Humedales de los relieves de Ibicuy
Puntos IGN,8.6,4.10369,-4.496,Humedales de los relieves de Ibicuy
Puntos IGN,6.1,3.40797,-2.692,Humedales de los relieves de Ibicuy
Puntos IGN,5.9,3.38643,-2.514,Humedales de los relieves de Ibicuy
Puntos IGN,2.3,2.13259,-0.167,Humedales de Crestas de Playa
Puntos IGN,6.8,3.72492,-3.075,Humedales de los relieves de Ibicuy
Puntos IGN,5.7,4.29372,-1.406,Humedales de Crestas de Playa
Puntos IGN,3.4,3.58543,0.185,Humedales de Crestas de Playa
Puntos IGN,2.6,3.50947,0.909,Humedales de Crestas de Playa
Puntos IGN,2.5,3.25183,0.752,Humedales de Crestas de Playa
Puntos IGN,5.7,3.34697,-2.353,Humedales de los relieves de Ibicuy
Puntos IGN,2.6,3.10046,0.5,Humedales de Crestas de Playa
Puntos IGN,3.2,2.94669,-0.253,Humedales de Crestas de Playa
Puntos IGN,3.8,3.36577,-0.434,Humedales de los relieves de Ibicuy
Puntos IGN,3.1,3.63452,0.535,Humedales de Crestas de Playa
Puntos IGN,9.7,5.84071,-3.859,Humedales de los relieves de Ibicuy
Puntos IGN,1.3,4.51535,3.215,Humedales de los relieves de Ibicuy
Puntos IGN,5,4.71424,-0.286,Humedales de los relieves de Ibicuy
Puntos IGN,3,2.99764,-0.002,Humedales de Crestas de Playa
Puntos IGN,2.3,2.67537,0.375,Humedales de Crestas de Playa
Puntos IGN,4.2,3.38749,-0.813,Humedales de los relieves de Ibicuy
Puntos IGN,4.1,4.16722,0.067,Humedales de los relieves de Ibicuy
Puntos IGN,6.7,5.08804,-1.612,Humedales de los relieves de Ibicuy
Puntos IGN,4.8,4.64963,-0.15,Humedales de los relieves de Ibicuy
Puntos IGN,2.5,3.04182,0.542,Humedales de la planicie deltaica superior
Puntos IGN,5.9,3.43284,-2.467,Humedales de los relieves de Ibicuy
Puntos IGN,5.5,3.18372,-2.316,Humedales de los relieves de Ibicuy
Puntos IGN,4,3.69619,-0.304,Humedales de los relieves de Ibicuy
Puntos IGN,3,2.88011,-0.12,Humedales de los relieves de Ibicuy
Puntos IGN,4.7,3.27427,-1.426,Humedales de los relieves de Ibicuy
Puntos IGN,7.8,4.94192,-2.858,Humedales de los relieves de Ibicuy
Puntos IGN,4.4,4.05669,-0.343,Humedales de los relieves de Ibicuy
Puntos IGN,2,1.77967,-0.22,Humedales de paleobahias y paleoestuarios ribere?os
Puntos IGN,1.9,1.60271,-0.297,Humedales de la planicie deltaica superior
Puntos IGN,2.2,1.62395,-0.576,Humedales de la planicie deltaica superior
Puntos IGN,9.5,4.42298,-5.077,Humedales de los relieves de Ibicuy
Puntos IGN,9.6,4.35329,-5.247,Humedales de los relieves de Ibicuy
Puntos IGN,8.6,4.02931,-4.571,Humedales de los relieves de Ibicuy
Puntos IGN,3.1,3.08903,-0.011,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.7,3.19354,0.494,Humedales de los relieves de Ibicuy
Puntos IGN,1.57,2.27757,0.708,Humedales del Delta frontal
Puntos IGN,1.72,2.23653,0.517,Humedales del Delta frontal
Puntos IGN,1.63,2.06141,0.431,Humedales del Delta frontal
Puntos IGN,1.45,1.78961,0.34,Humedales del Delta frontal
Puntos IGN,1.72,1.786,0.066,Humedales del Delta frontal
Puntos IGN,1.7,1.91795,0.218,Humedales del Delta frontal
Puntos IGN,1.27,1.99182,0.722,Humedales del Delta frontal
Puntos IGN,1.25,1.99157,0.742,Humedales del Delta frontal
Puntos IGN,1.16,1.91284,0.753,Humedales del Delta frontal
Puntos IGN,1.02,1.87464,0.855,Humedales del Delta frontal
Puntos IGN,1.51,1.97906,0.469,Humedales del Delta frontal
Puntos IGN,1.15,1.98319,0.833,Humedales del Delta frontal
Puntos IGN,1.12,2.43674,1.317,Humedales del Delta frontal
Puntos IGN,1.58,2.09086,0.511,Humedales del Delta frontal
Puntos IGN,1.34,1.90981,0.57,Humedales del Delta frontal
Puntos IGN,1.81,1.9826,0.173,Humedales del Delta frontal
Puntos IGN,2.07,1.73295,-0.337,Humedales del Delta frontal
Puntos IGN,1.64,1.75325,0.113,Humedales del Delta frontal
Puntos IGN,1.99,1.99092,0.001,Humedales del Delta frontal
Puntos IGN,1.81,1.9826,0.173,Humedales del Delta frontal
Puntos IGN,2.09,1.91693,-0.173,Humedales del Delta frontal
Puntos IGN,1.55,1.90226,0.352,Humedales del Delta frontal
Puntos IGN,1.8,1.87567,0.076,Humedales del Delta frontal
Puntos IGN,2.31,1.92066,-0.389,Humedales del Delta frontal
Puntos IGN,2.21,1.91472,-0.295,Humedales del Delta frontal
Puntos IGN,1.93,1.89644,-0.034,Humedales del Delta frontal
Puntos IGN,1.61,1.78967,0.18,Humedales del Delta frontal
Puntos IGN,2.58,2.06269,-0.517,Humedales del Delta frontal
Puntos IGN,1.71,2.06122,0.351,Humedales del Delta frontal
Puntos IGN,1.47,2.09755,0.628,Humedales del Delta frontal
Puntos IGN,1.5,2.01623,0.516,Humedales del Delta frontal
Puntos IGN,1.46,1.7886,0.329,Humedales del Delta frontal
Puntos IGN,2.94,1.64312,-1.297,Humedales de la planicie deltaica superior
Puntos IGN,3.02,1.6376,-1.382,Humedales de la planicie deltaica superior
Puntos IGN,1.92,1.69358,-0.226,Humedales del Delta frontal
Puntos IGN,1.51,1.6801,0.17,Humedales del Delta frontal
Puntos IGN,2,1.66349,-0.337,Humedales del Delta frontal
Puntos IGN,2.11,1.56468,-0.545,Humedales del Delta frontal
Puntos IGN,1.68,1.43247,-0.248,Humedales de la planicie deltaica superior
Puntos IGN,1.84,1.60672,-0.233,Humedales de la planicie deltaica superior
Puntos IGN,1.73,1.68507,-0.045,Humedales de la planicie deltaica superior
Puntos IGN,2.07,1.64269,-0.427,Humedales del Delta frontal
Puntos IGN,1.616,2.19619,0.58,Humedales del Delta frontal
Puntos IGN,1.6,2.36619,0.766,Humedales del Delta frontal
Puntos IGN,1.2,2.35978,1.16,Humedales de la planicie deltaica superior
Puntos IGN,1.63,2.4051,0.775,Humedales de la planicie deltaica superior
Puntos IGN,1.71,2.1318,0.422,Humedales de la planicie deltaica superior
Puntos IGN,1.78,2.39734,0.617,Humedales de la planicie deltaica superior
Puntos IGN,1.75,2.21577,0.466,Humedales de la planicie deltaica superior
Puntos IGN,2.25,1.95029,-0.3,Humedales del Delta frontal
Puntos IGN,2.1,1.48713,-0.613,Humedales de la planicie deltaica superior
Puntos IGN,3.2,2.15481,-1.045,Humedales de Crestas de Playa
Puntos IGN,2.4,2.34606,-0.054,Humedales de Crestas de Playa
Puntos IGN,1.9,2.10322,0.203,Humedales de Crestas de Playa
Puntos IGN,2.3,2.34914,0.049,Humedales de Crestas de Playa
Puntos IGN,2.2,2.43511,0.235,Humedales de Crestas de Playa
Puntos IGN,1.9,2.13772,0.238,Humedales de Crestas de Playa
Puntos IGN,2.9,2.57845,-0.322,Humedales de Crestas de Playa
Puntos IGN,1.9,2.20217,0.302,Humedales de Crestas de Playa
Puntos IGN,3.2,2.15192,-1.048,Humedales de Crestas de Playa
Puntos IGN,2.3,2.12174,-0.178,Humedales de Crestas de Playa
Puntos IGN,2.1,2.09443,-0.006,Humedales de Crestas de Playa
Puntos IGN,2.4,2.10065,-0.299,Humedales de Crestas de Playa
Puntos IGN,2,2.10065,0.101,Humedales de Crestas de Playa
Puntos IGN,2,2.02994,0.03,Humedales de Crestas de Playa
Puntos IGN,2.4,2.02072,-0.379,Humedales de Crestas de Playa
Puntos IGN,2,1.97087,-0.029,Humedales de Crestas de Playa
Puntos IGN,2.4,1.96228,-0.438,Humedales de Crestas de Playa
Puntos IGN,2.2,2.00019,-0.2,Humedales de Crestas de Playa
Puntos IGN,1.5,1.95329,0.453,Humedales de Crestas de Playa
Puntos IGN,1.7,2.07765,0.378,Humedales de Crestas de Playa
Puntos IGN,2.3,2.18429,-0.116,Humedales de Crestas de Playa
Puntos IGN,2.7,2.31506,-0.385,Humedales de Crestas de Playa
Puntos IGN,3.6,3.16283,-0.437,Humedales de los relieves de Ibicuy
Puntos IGN,3.4,3.24774,-0.152,Humedales de Crestas de Playa
Puntos IGN,2.7,2.49998,-0.2,Humedales de Crestas de Playa
Puntos IGN,2.3,2.4063,0.106,Humedales de Crestas de Playa
Puntos IGN,2.6,2.18066,-0.419,Humedales de Crestas de Playa
Puntos IGN,2.3,2.10486,-0.195,Humedales de Crestas de Playa
Puntos IGN,2.4,2.06991,-0.33,Humedales de Crestas de Playa
Puntos IGN,2.1,2.04657,-0.053,Humedales de Crestas de Playa
Puntos IGN,2.9,2.11818,-0.782,Humedales de Crestas de Playa
Puntos IGN,2.3,2.04583,-0.254,Humedales de Crestas de Playa
Puntos IGN,2.1,1.9986,-0.101,Humedales de Crestas de Playa
Puntos IGN,2.1,1.97496,-0.125,Humedales de Crestas de Playa
Puntos IGN,2.1,1.96775,-0.132,Humedales de Crestas de Playa
Puntos IGN,2.2,1.94503,-0.255,Humedales de Crestas de Playa
Puntos IGN,2.4,1.92428,-0.476,Humedales de Crestas de Playa
Puntos IGN,2.4,1.92396,-0.476,Humedales de Crestas de Playa
Puntos IGN,2.1,2.02352,-0.076,Humedales de Crestas de Playa
Puntos IGN,2,2.07574,0.076,Humedales de Crestas de Playa
Puntos IGN,3.2,2.96045,-0.24,Humedales de los relieves de Ibicuy
Puntos IGN,2.6,2.25069,-0.349,Humedales de Crestas de Playa
Puntos IGN,2.2,2.10798,-0.092,Humedales de Crestas de Playa
Puntos IGN,2.3,2.00541,-0.295,Humedales de Crestas de Playa
Puntos IGN,1.7,1.99171,0.292,Humedales de Crestas de Playa
Puntos IGN,1.3,1.94571,0.646,Humedales de Crestas de Playa
Puntos IGN,4.9,2.96577,-1.934,Humedales de los relieves de Ibicuy
Puntos IGN,3,3.07812,0.078,Humedales de los relieves de Ibicuy
Puntos IGN,2.6,2.34655,-0.253,Humedales de Crestas de Playa
Puntos IGN,2.8,2.36598,-0.434,Humedales de Crestas de Playa
Puntos IGN,2,2.09189,0.092,Humedales de Crestas de Playa
Puntos IGN,2.4,2.04407,-0.356,Humedales de Crestas de Playa
Puntos IGN,2.4,1.99386,-0.406,Humedales de Crestas de Playa
Puntos IGN,2,2.00844,0.008,Humedales de Crestas de Playa
Puntos IGN,2.3,1.95487,-0.345,Humedales de Crestas de Playa
Puntos IGN,2.2,1.93909,-0.261,Humedales de Crestas de Playa
Puntos IGN,2.1,1.95555,-0.144,Humedales de Crestas de Playa
Puntos IGN,2.6,1.93165,-0.668,Humedales de Crestas de Playa
Puntos IGN,1.8,1.70216,-0.098,Humedales de Crestas de Playa
Puntos IGN,2.3,1.89806,-0.402,Humedales de Crestas de Playa
Puntos IGN,2,1.79576,-0.204,Humedales de Crestas de Playa
Puntos IGN,1.9,1.88765,-0.012,Humedales de Crestas de Playa
Puntos IGN,2.1,1.84872,-0.251,Humedales de Crestas de Playa
Puntos IGN,2.1,1.93629,-0.164,Humedales de Crestas de Playa
Puntos IGN,2.2,1.98306,-0.217,Humedales de Crestas de Playa
Puntos IGN,2.2,1.98761,-0.212,Humedales de Crestas de Playa
Puntos IGN,2.3,2.1117,-0.188,Humedales de Crestas de Playa
Puntos IGN,2.4,2.10479,-0.295,Humedales de Crestas de Playa
Puntos IGN,2,2.03269,0.033,Humedales de Crestas de Playa
Puntos IGN,2.4,2.19731,-0.203,Humedales de Crestas de Playa
Puntos IGN,2.6,2.18239,-0.418,Humedales de Crestas de Playa
Puntos IGN,2.4,2.33895,-0.061,Humedales de Crestas de Playa
Puntos IGN,1.7,2.26142,0.561,Humedales de Crestas de Playa
Puntos IGN,2.6,2.40768,-0.192,Humedales de Crestas de Playa
Puntos IGN,3.8,2.58057,-1.219,Humedales de Crestas de Playa
Puntos IGN,2.6,2.16038,-0.44,Humedales de Crestas de Playa
Puntos IGN,2.1,1.98648,-0.114,Humedales de Crestas de Playa
Puntos IGN,3.1,2.01485,-1.085,Humedales de Crestas de Playa
Puntos IGN,2.2,2.00576,-0.194,Humedales de Crestas de Playa
Puntos IGN,2.6,2.07232,-0.528,Humedales de Crestas de Playa
Puntos IGN,2,2.00576,0.006,Humedales de Crestas de Playa
Puntos IGN,2.2,2.0755,-0.125,Humedales de Crestas de Playa
Puntos IGN,1.9,2.04721,0.147,Humedales de Crestas de Playa
Puntos IGN,2.1,2.0665,-0.034,Humedales de Crestas de Playa
Puntos IGN,2.3,2.108,-0.192,Humedales de Crestas de Playa
Puntos IGN,2.4,2.17519,-0.225,Humedales de Crestas de Playa
Puntos IGN,2.3,2.22371,-0.076,Humedales de Crestas de Playa
Puntos IGN,2.3,2.39959,0.1,Humedales de Crestas de Playa
Puntos IGN,2.2,2.13336,-0.067,Humedales de Crestas de Playa
Puntos IGN,2.8,2.80897,0.009,Humedales de Crestas de Playa
Puntos IGN,2.6,2.39341,-0.207,Humedales de los relieves de Ibicuy
Puntos IGN,4,2.19746,-1.803,Humedales de Crestas de Playa
Puntos IGN,1.9,2.11821,0.218,Humedales de Crestas de Playa
Puntos IGN,2.2,2.13008,-0.07,Humedales de Crestas de Playa
Puntos IGN,2.2,2.1125,-0.088,Humedales de Crestas de Playa
Puntos IGN,1.7,2.09785,0.398,Humedales de Crestas de Playa
Puntos IGN,2,2.04198,0.042,Humedales de Crestas de Playa
Puntos IGN,2.4,1.99643,-0.404,Humedales de Crestas de Playa
Puntos IGN,2.2,2.09475,-0.105,Humedales de Crestas de Playa
Puntos IGN,2.6,2.24686,-0.353,Humedales de Crestas de Playa
Puntos IGN,2.4,2.38619,-0.014,Humedales de Crestas de Playa
Puntos IGN,2,2.70191,0.702,Humedales de Crestas de Playa
Puntos IGN,3.3,2.39069,-0.909,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.7,2.26546,-0.435,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.1,2.39309,-0.707,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.47664,-1.523,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.9,2.2954,-0.605,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,3,2.29815,-0.702,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.3401,-0.26,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.2981,-0.302,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.9,2.33486,-0.565,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.8,2.43654,-0.363,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.8,2.31455,-0.485,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.6,2.51617,-1.084,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.37492,-0.625,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3,2.42915,-0.571,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.31586,-0.284,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.34349,-0.257,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.7,2.38181,-1.318,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4.1,2.42445,-1.676,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.42707,-1.573,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.48232,-0.118,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.49986,-0.1,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.48818,-0.112,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4,2.4407,-1.559,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.45068,-0.149,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.45476,-0.145,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.5,2.52349,0.023,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.48711,-0.113,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.45446,-0.146,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.8,2.53543,-0.265,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.7,2.61932,-0.081,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.72071,0.121,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.623,0.023,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.46514,-0.135,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.5,2.52474,0.025,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.65853,0.059,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.7,2.5173,-0.183,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.4,2.56213,0.162,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.7,2.38162,-1.318,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.56213,-0.038,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.8,2.55283,-0.247,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,1.91417,-0.686,Humedales de Crestas de Playa
Puntos IGN,2.4,1.92144,-0.479,Humedales de Crestas de Playa
Puntos IGN,2.3,2.0079,-0.292,Humedales de Crestas de Playa
Puntos IGN,2.4,2.09463,-0.305,Humedales de Crestas de Playa
Puntos IGN,2.4,2.12881,-0.271,Humedales de Crestas de Playa
Puntos IGN,2.7,2.14471,-0.555,Humedales de Crestas de Playa
Puntos IGN,2.3,2.07135,-0.229,Humedales de Crestas de Playa
Puntos IGN,2,2.16173,0.162,Humedales de Crestas de Playa
Puntos IGN,2.3,2.28995,-0.01,Humedales de Crestas de Playa
Puntos IGN,4.1,2.34662,-1.753,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,4.1,2.31701,-1.783,Humedales de Crestas de Playa
Puntos IGN,2.3,2.30465,0.005,Humedales de Crestas de Playa
Puntos IGN,2.6,2.38048,-0.22,Humedales de Crestas de Playa
Puntos IGN,2.9,2.23949,-0.661,Humedales de Crestas de Playa
Puntos IGN,2.3,2.18198,-0.118,Humedales de Crestas de Playa
Puntos IGN,2.6,2.25419,-0.346,Humedales de Crestas de Playa
Puntos IGN,2.8,2.23199,-0.568,Humedales de Crestas de Playa
Puntos IGN,3.3,2.44765,-0.852,Humedales de Crestas de Playa
Puntos IGN,2.4,2.46569,0.066,Humedales de Crestas de Playa
Puntos IGN,3.8,2.43206,-1.368,Humedales de Crestas de Playa
Puntos IGN,2.6,2.28615,-0.314,Humedales de Crestas de Playa
Puntos IGN,2.6,2.25264,-0.347,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.3,2.30647,0.006,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.41523,-0.185,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.41425,-0.186,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.7,2.27863,-0.421,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.8,2.31632,-0.484,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.4,2.28806,-0.112,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.23478,-0.365,Humedales de Crestas de Playa
Puntos IGN,2.8,2.48924,-0.311,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.49212,-0.108,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.7,2.39485,-0.305,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,4.6,2.4016,-2.198,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.6,2.32534,-1.275,Humedales de Crestas de Playa
Puntos IGN,3.4,2.36305,-1.037,Humedales de fajas de espiras del Parana y sus distributarios
Puntos IGN,2.6,2.27467,-0.325,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.2489,-0.351,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.6,2.41018,-0.19,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,2.8,2.40825,-0.392,Humedales de Crestas de Playa
Puntos IGN,3.1,2.38846,-0.712,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,3.2,2.12094,-1.079,Humedales de Crestas de Playa
Puntos IGN,1.9,2.08373,0.184,Humedales de Crestas de Playa
Puntos IGN,2.8,2.95026,0.15,Humedales de Crestas de Playa
Puntos IGN,2.2,2.33402,0.134,Humedales de Crestas de Playa
Puntos IGN,1.9,2.07831,0.178,Humedales de Crestas de Playa
Puntos IGN,2.2,2.03703,-0.163,Humedales de Crestas de Playa
Puntos IGN,2.3,2.51215,0.212,Humedales de Crestas de Playa
Puntos IGN,4.9,5.1888,0.289,Humedales de relieves de la antigua albusfera
Puntos IGN,5.8,5.14704,-0.653,Humedales de relieves de la antigua albusfera
Puntos IGN,2.9,2.40516,-0.495,Humedales de Crestas de Playa
Puntos IGN,3.6,2.87559,-0.724,Humedales de Crestas de Playa
Puntos IGN,2.8,2.48124,-0.319,Humedales de los lobulos deltaicos del Holoceno Medio_Lechiguanas
Puntos IGN,1.9,2.14628,0.246,Humedales de Crestas de Playa
Puntos IGN,2.3,2.24622,-0.054,Humedales de Crestas de Playa
Puntos IGN,2.6,2.27147,-0.329,Humedales de Crestas de Playa
Puntos IGN,3.4,2.43792,-0.962,Humedales de Crestas de Playa
Puntos IGN,2.9,2.07837,-0.822,Humedales de Crestas de Playa
Puntos IGN,2.2,2.06374,-0.136,Humedales de Crestas de Playa
Puntos IGN,2.4,2.34519,-0.055,Humedales de Crestas de Playa
Puntos IGN,2,1.98201,-0.018,Humedales de Crestas de Playa
Puntos IGN,1.7,1.96129,0.261,Humedales de Crestas de Playa
Puntos IGN,2.3,2.1559,-0.144,Humedales de Crestas de Playa
Puntos IGN,2.5,2.24486,-0.255,Humedales de Crestas de Playa
Puntos IGN,2.4,1.93737,-0.463,Humedales de Crestas de Playa
Puntos IGN,2.3,1.94324,-0.357,Humedales de Crestas de Playa
Puntos IGN,2.2,1.92401,-0.276,Humedales de Crestas de Playa
Puntos IGN,2,1.98059,-0.019,Humedales de Crestas de Playa
Puntos IGN,2.7,2.11087,-0.589,Humedales de Crestas de Playa
Puntos IGN,2.6,2.39752,-0.202,Humedales de Crestas de Playa
Puntos IGN,2.6,2.25352,-0.346,Humedales de Crestas de Playa
Puntos IGN,2.3,2.06057,-0.239,Humedales de Crestas de Playa
Puntos IGN,2.5,1.93281,-0.567,Humedales de Crestas de Playa
Puntos IGN,2.6,1.93383,-0.666,Humedales de Crestas de Playa
Puntos IGN,2.6,2.55734,-0.043,Humedales de Crestas de Playa
Puntos IGN,2.7,2.55631,-0.144,Humedales de Crestas de Playa
Puntos IGN,2.4,2.22432,-0.176,Humedales de Crestas de Playa
Puntos IGN,2.3,2.42452,0.125,Humedales de Crestas de Playa
